recording_id,song_title,artist,artist_id,musicbrainz_tags,target_genre,lrclib_artist,lrclib_title,lyrics,lyrics_found,language
24cf6566-e092-4e64-8007-54e78c517b15,Razamanaz,Nazareth,88f219d8-4140-4191-af4b-de81c7c587c4,hard rock,Rock,Nazareth,Razamanaz,"We've got to get it together
You bring the wine, we'll bring the weather
We haven't come to be clever
Let's make it now 'cause this could be never
We're gonna razamataz ya tonight
We're gonna razamanaz ya all night
Razamataz, razamanaz, up on your feet
Let's see ya dance, dance, dance.

Now that we've come to a showdown
We won't allow you a second to slow down
The moment has come to deliver
You as the taker, and we as the giver
We're gonna razamataz ya tonight
We're gonna razamanaz ya all night
Razamataz, razamanaz, up on your feet
Let's see ya dance, dance, dance.

All of the world loves a raver
We're playin' for ravers who savour the flavour
You all appear calm and collected
Razamanazin' you never expected
We're gonna razamataz ya tonight
We're gonna razamanaz ya all night
Razamataz, razamanaz, up on your feet
Let's see ya dance, dance, dance.

We're gonna razamataz ya tonight
We're gonna razamanaz ya all night
Razamataz, razamanaz, up on your feet
Let's see ya dance, dance, dance.",True,en
f4b373ed-73c7-478f-b8ea-5a27337eb338,Shanghai’d in Shanghai,Nazareth,88f219d8-4140-4191-af4b-de81c7c587c4,hard rock,Rock,Nazareth,Shanghai'd In Shanghai,"Nazareth
Greatest Hits
Shanghai'd In Shanghai
Standing on a corner in downtown L.A.
Waiting for the man to come along
She comes up to me and says ""too bad, too sad""
You know that he's been dead and gone.

L.A. lady, kinda shady
She picked him up and took him home

I woke up groggy my sight was smoggy
And I knew that it had been blown

Early in the morning sitting in a hotel
Moscow's looking fine through the wine
Spaced out I crashed out
When the K.G.B. came on the line.

It's a cold one, bein' sent down
It's gotta be fifty below

Mama here's a postcard to let you know
I'm in a saltmine and looking for coal

Shanghai'd in Shanghai
Stood on in Tuscon
Ripped off and kicked right out the bed

Flyin' across the desert from Texas to Tuscon
But we're headed for a southern star
The captain says it's fine in Havana
This dude behind me needs a cigar.

He's a big one, he's got a big gun
I guess we better go along

Mister we've got a gig in Arizona
Second billing to the Rolling Stones

Shanghai'd in Shanghai
Stood on in Tuscon
Ripped off and kicked right out the bed
Shanghai'd in Shanghai
Laid low in 'Frisco
Done in and left behind for dead",True,en
48bf78f9-f86f-4fb3-8d99-2dae2820ae35,Silver Dollar Forger (edited version),Nazareth,88f219d8-4140-4191-af4b-de81c7c587c4,hard rock,Rock,Nazareth,Silver Dollar Forger* [edited version],"Swingin' my sweet chariot low
Gotta make it home to georgia
Excise lawman on my trail
I'm a silver dollar forger
I see a road block on my right
Engine take me through the night
Gotta make it home to the arms of my sweet baby.

Twenty miles from that georgia state
I can hear the sirens wailing
If only I can cross that line
And leave the police trailing
I see a red light at my rear
Now I'm sweatin' cold steel fear
Gotta make it home to the arms of my sweet baby.

I'm tired of all this running
Hiding from the light
I want to walk out in the sun

I'll soon be home I can see the clay
I'll soon be in atlanta
If only I can hold that line
I can live just how I want to
I see the state line in my lights
Engine take me through the night
Gotta make it home to the arms of my sweet baby.

(Copyright 1974 mountain/carlin music)",True,en
64601a60-935a-4fee-a963-18787468e107,Fly by Night / In the Mood,Rush,534ee493-bfac-4575-a44a-0ae41e2c3fe4,classic rock,Rock,Rush,Fly By Night - In The Mood,"Why try? I know why
The feeling inside me says it's time I was gone
Clear head, new life ahead
I want to be king now not just one more pawn

Fly by night, away from here
Change my life again
Fly by night goodbye my dear
My ship isn't coming and I just can't pretend

Moon rise, thoughtful eyes
Staring back at me from the window beside
No fright or hindsight
Leaving behind that empty feeling inside

Fly by night, away from here
Change my life again
Fly by night goodbye my dear
My ship isn't coming and I just can't pretend

Fly by night, away from here
Change my life again
Fly by night goodbye my dear
My ship isn't coming and I just can't pretend

Hey now, baby
Well, I like your smile
Won't you come and talk to me
For a little while

Well, you're makin' me crazy
The way you roll them eyes
Won't you come and sit with me
I'll tell you all my lies

Hey baby, it's a quarter to eight
I feel I'm in the mood
Hey baby, the hour is late
I feel I've got to move

Hey baby, it's a quarter to eight
I feel I'm in the mood
Hey baby, the hour is late
I feel I've got to move

Well, hey now, baby
I said, I like your style
You really got me, baby
Way down deep inside

Oo, you drive me crazy
Baby, you're the one
I just want to rock-and-roll you woman
Until the night is gone

Hey baby, it's a quarter to eight
I feel I'm in the mood
Hey baby, the hour is late
I feel I've got to move",True,en
b4e47b01-bcef-464a-9ced-df4b9b83736c,Closer to the Heart,Rush,534ee493-bfac-4575-a44a-0ae41e2c3fe4,classic rock,Rock,Rush,Closer to the heart,"And the men who hold high places
Must be the ones who start
To mold a new reality
Closer to the heart
Closer to the heart

The blacksmith and the artist
Reflect it in their art
They forge their creativity
Closer to the heart
Yes closer to the heart

Philosophers and ploughmen
Each must know his part
To sow a new mentality
Closer to the heart
Yes closer to the heart, yeah

You can be the captain
And I will draw the chart
Sailing into destiny
Closer to the heart
Closer to the heart

Well closer to the heart, yeah
Closer to the heart
Closer to the heart
I said closer to the heart

Well closer to the heart yeah
Closer to your heart
Closer to your heart",True,en
44047e91-2553-46e2-8838-dcc7f59ae030,The Spirit of Radio,Rush,534ee493-bfac-4575-a44a-0ae41e2c3fe4,classic rock,Rock,Rush,The Spirit Of Radio,"Begin the day with a friendly voice
A companion unobtrusive
Plays that song that's so elusive
And the magic music makes your morning mood

Off on your way, hit the open road
There is magic at your fingers
For the Spirit ever lingers
Undemanding contact in your happy solitude

Invisible airwaves crackle with life
Bright antenna bristle with the energy
Emotional feedback on timeless wavelength
Bearing a gift beyond price, almost free

All this machinery making modern music
Can still be open-hearted
Not so coldly charted, it's really just a question
Of your honesty, yeah, your honesty

One likes to believe in the freedom of music
But glittering prizes and endless compromises
Shatter the illusion of integrity, yeah

Invisible airwaves crackle with life
Bright antenna bristle with the energy
Emotional feedback on timeless wavelength
Bearing a gift beyond price, almost free

For the words of the profits were written on the studio wall
Concert hall
And echoes with the sound of salesmen.
Of salesmen
Of salesmen",True,en
ad2ab423-be6c-4670-aa6d-645a317e397c,Second Nature,Rush,534ee493-bfac-4575-a44a-0ae41e2c3fe4,classic rock,Rock,Rush,Second Nature,"A memo to a higher office
Open letter to the powers that be
To a god, a king, a head of state
A captain of industry
To the movers and the shakers
Can't everybody see?

It ought to be a second nature
I mean the places where we live
Let's talk about this sensibly
We're not insensitive

I know progress has no patience
But something's got to give

I know you're different
You know I'm the same
We're both too busy
To be taking the blame

I'd like some changes
But you don't have the time
We can't go on thinking
It's a victimless crime.

No one is blameless
But we're all without shame

We fight the fire
While we're feeding the flames

Folks have got to make choices
And choices got to have voices
Folks are basically decent
Conventional wisdom would say
Well we read about the exceptions

In the papers everyday

It ought to be second nature
At least that's what I feel
Now I lay me down in dreamland
I know perfect's not for real
I thought we might get closer
But I'm ready to make a deal

Today is different
And tomorrow the same
It's hard to take the world
The way that it came

Too many rapids
Keep us sweeping along
Too many captains
Keep on steering us wrong

It's hard to take the heat
It's hard to lay blame
To fight the fire
While we're feeding the flames

It ought to be a second nature
At least that's what I feel
Now I lay me down in dreamland
I know perfect's not for real
I thought we might get closer",True,en
c66a814a-538f-4076-91c0-e6effac9c34c,Tom Sawyer,Rush,534ee493-bfac-4575-a44a-0ae41e2c3fe4,classic rock,Rock,Rush,Tom Sawyer,"A modern day warrior
Mean, mean stride
Today's Tom Sawyer
Mean, mean pride

Though his mind is not for rent
Don't put him down as arrogant
His reserve, a quiet defense
Riding out the day's events
The river

What you say about his company
Is what you say about society
Catch the mist, catch the myth
Catch the mystery, catch the drift

The world is, the world is
Love and life are deep
Maybe as his skies are wide

Today's Tom Sawyer
He gets high on you
And the space he invades
He gets by on you

No, his mind is not for rent
To any god or government
Always hopeful, yet discontent
He knows changes aren't permanent
But change is

What you say about his company
Is what you say about society
Catch the witness, catch the wit
Catch the spirit, catch the spit

The world is, the world is
Love and life are deep
Maybe as his eyes are wide

Exit the warrior
Today's Tom Sawyer
He gets high on you
And the energy you trade
He gets right on to the friction of the day",True,en
98678e91-d91a-42c1-bc1f-b6b7630cf270,God Knows It's True,Teenage Fanclub,e6f8912b-7df9-4aae-b551-2cd03dc29588,indie rock,Rock,Teenage Fanclub,God Knows It's True,"Maybe I just got it wrong
Express the feelings in a song
I didn't mean that much to you
I'm given such a tainted view

I'm not bitter, you're still sweet
If I'm the bones, then you're the meat
I'd like to spend some time with you
'Cause everything's got in a stew

God knows it's true
But I think that the devil knows it too
God knows it's true
But I think that the devil knows it too

God knows it's true
But I think that the devil knows it too
God knows it's true
But I think that the devil knows it too

Singing with a different band
Playing with a different hand
Somebody broke into my house
Stole the words out of my mouth

Baby said I've got it wrong
I sang the feelings in a song
If they don't mean a thing to you
A lot she says is nothing new

God knows it's true
But I think that the devil knows it too
God knows it's true
But I think that the devil knows it too",True,en
20816c67-7b13-4200-b439-a83fd2fc7431,Verisimilitude,Teenage Fanclub,e6f8912b-7df9-4aae-b551-2cd03dc29588,indie rock,Rock,Teenage Fanclub,Verisimilitude,"I've got a pocketful of words in my brain
I pull something out when I think I should
I feel like I'm going insane
I'm not, I just said it 'cause I thought I would

I always feel the need to profane
I've always said, ""Fuck,"" when I thought I could
To me this seems so inane

I don't need an attitude
Rebellion is a platitude
I only hope the verse is good
I hate verisimilitude

I've got a reason to think of your name
I always feel good when I look at you
I never feel the need to defame
Irony is something I mistook in you
I know our needs are the same
I'm thankful for not overlooking you
Still I need to declaim

I don't need an attitude
Rebellion is a platitude
I only hope the verse is good
I hate verisimilitude

I don't need an attitude
Rebellion is a platitude
I only hope the verse is good
I hate verisimilitude

I've got a pocketful of words in my brain
I'll try to find something I can give to you
I feel like I'm going insane
I know I'll calm down when I live with you

You always feel the need to profane
I guess that's something I'll forgive of you
Still I need to explain

I don't need an attitude
Rebellion is a platitude
I only hope the verse is good
I hate verisimilitude

I don't need an attitude
Rebellion is a platitude
I only hope the verse is good
I hate verisimilitude",True,en
c6030ebc-3a9c-491f-b157-0f4707e11257,Your Love Is the Place Where I Come From,Teenage Fanclub,e6f8912b-7df9-4aae-b551-2cd03dc29588,indie rock,Rock,Teenage Fanclub,Your Love Is the Place Where I Come From,"Your sadness don't lie
Your feelings can't hide
You always know why
But your reasons are sly
You never deny
What you feel inside

I, I disappear when you're not here
In my life

I can't slip away when I see your face
I lose my confusion
Your love is the place where I come from
When I'm on my own I'm lost in space
My freedom's a delusion
Your love is the place where I come from

My sadness don't lie
My feelings can't hide
I just can't deny
What I feel inside

I can't slip away when I see your face
I lose my confusion
Your love is the place where I come from
When I'm on my own I'm lost in space
My freedom's a delusion
Your love is the place where I come from

I can't slip away when I see your face
I lose my confusion
Your love is the place where I come from
When I'm on my own I'm lost in space
My freedom's a delusion
Your love is the place where I come from",True,en
e1d13a1a-16bc-4f8f-a5b5-aa50129e8f90,About You,Teenage Fanclub,e6f8912b-7df9-4aae-b551-2cd03dc29588,indie rock,Rock,Teenage Fanclub,About You,"I always knew the way about you
I always knew the way about you

Always on my mind
Always take my time
Take my time and I can find my way

I never took the time to see through
I always knew the way about you

Always on my mind
Always take my time
Take my time and I can find my way

Always on my mind
Always take my time
Take my time and I can find my way

Always on my mind
Always take my time
Take my time and I can find my way

Always on my mind
Always take my time
Take my time and I can find my way
Take my time and I can find my way
Take my time and I can find my way",True,en
15cbb1c0-e506-4f78-a71d-1ca23e2a938d,Tears,Teenage Fanclub,e6f8912b-7df9-4aae-b551-2cd03dc29588,indie rock,Rock,Teenage Fanclub,Tears,"There's no future, so don't fake it
Don't know if you're going to make it
When everything becomes unclear

You're tired and you're broken
Your true feelings remain unspoken
You couldn't hide behind your name

You're excited and ecstatic
You're exit was so dramatic
When all your passion disappeared

You're no sucker so don't blow it
You're succeeding but you don't know it
You've got to turn yourself around",True,en
89de3011-9c4a-48ad-9611-7de0862b4742,Happiness Is Overrated,The Airborne Toxic Event,892fb2e4-0af4-42be-9e60-22898de51d32,alternative rock,Rock,The Airborne Toxic Event,Happiness Is Overrated,"
And speaking of
Little Miss Catherine
I feel swell, oh well
Because losing you
Was something I always
Did so well

I guess I just can't tell anymore
And the feeling I get when I see your clothes
Spread out on my floor
Oh, I'm such a bore, I'm such a bore
I don't do anything anymore
I just count these ceiling tiles falling to my floor

Sorry, I really lost my head
I'm sorry, I really lost my head
But you know those words that you said
They get stuck here in my head

And this feeling I dread, it makes me wish I was dead
Or just alone instead, I'll be alone instead
I don't need anyone in this bed
Just these ceiling tiles falling through my head

Sorry, I really lost my head
Oh, I'm so sorry, I really lost my head
Oh those words you said
",True,en
26bbdb08-7324-4677-bb9a-e76d1eb49f4f,All I Ever Wanted,The Airborne Toxic Event,892fb2e4-0af4-42be-9e60-22898de51d32,alternative rock,Rock,The Airborne Toxic Event,All I Ever Wanted,"I can only say these things to you while you're sleeping
I hear the hum from the wires, the sounds of the morning creeping
I lie awake and pretend you can hear me

You tell me that you're scared that you're turning into your mother
I feel myself turning into my father
We could lie to each other like they do and say we're so happy
It's easy when you're young and you still want it so badly

And I feel my heart pounding
And I think I might scream
I can tell you that you're all I've ever wanted, dear
I can utter every word you've ever hoped to hear
I shudder when I think that I might not be here forever, forever, forever

In the night you whisper like a ghost and you look so shaken
You're so quiet and small, and you tell me you want to be taken
I just never think of you as the kind of girl who would say that
You suddenly seem like some faceless thing in my grasp
Your eyes so wide, your face aglow
It's the face of someone I don't know

I can tell you that you're all I've ever wanted, dear
I can utter every word you've ever hoped to hear
I shudder when I think I might not be here forever, forever, forever

And all I can think is that it must be a kind of rebellion
To arm your fears like soldiers and slay them

I can tell that you're all I've ever wanted, dear
Through the din while you're breathing, while you're sleeping here
You wake, and you ask me if I'm gonna be here forever, forever, forever
Your face so twisted and your eyes alight
I want to tell you I can change you when you cry at night
But I'd be lying
Love is defying
",True,en
f41e81ea-803b-4d94-86f7-b35908c1f591,Do You Remember Rock 'N' Roll Radio?,The Airborne Toxic Event,892fb2e4-0af4-42be-9e60-22898de51d32,alternative rock,Rock,The Airborne Toxic Event,Do You Remember Rock 'N' Roll Radio?,"Rock'n, rock'n'roll radio Let's go
Rock'n, rock'n'roll radio Let's go
Rock'n, rock'n'roll radio Let's go
Rock'n, rock'n'roll radio Let's go

Do you remember Hullabaloo,
Upbeat, Shinding and Ed Sullivan too?
Do you remember rock'n'roll radio?
Do you remember rock'n'roll radio?

Do you remember Murray the K
Alan Freed, and high energy?
It's the end, the end of the 70's
It's the end, the end of the century

Do you remember lying in bed
With your covers pulled up over your head?
Radio playin' so no one can see
We need change, we need it fast
Before rock's just part of the past
'Cause lately it all sounds the same to me
Oh oh oh oh, oh oh

Rock'n, rock'n'roll radio Let's go
Rock'n, rock'n'roll radio Let's go
Rock'n, rock'n'roll radio Let's go
Rock'n, rock'n'roll radio Let's go

Will you remember Jerry Lee
John Lennon, T. Rex and OI Moulty?
It's the end, the end of the 70's
It's the end, the end of the century

Do you remember lying in bed
With your covers pulled up over your head?
Radio playin' so no one can see
We need change, we need it fast
Before rock's just part of the past
'Cause lately it all sounds the same to me
Oh oh oh oh, oh oh

Rock'n, rock'n'roll radio Let's go
Rock'n, rock'n'roll radio Let's go
Rock'n, rock'n'roll radio Let's go
Rock'n, rock'n'roll radio Let's go",True,en
4ecd233e-d7e2-43b0-9cb6-b5c016ed3f59,Wishing Well,The Airborne Toxic Event,892fb2e4-0af4-42be-9e60-22898de51d32,alternative rock,Rock,The Airborne Toxic Event,Wishing Well,"Standing on a bus stop
Feeling your head pop
Out in the night
In the kind of night
Where you want to be out
On the street, on the street
Crawling up the walls
Like a cat in heat

And the air is thin
And it blows through your skin
And you feel like something
Is about to begin
But you don't know what
And you don't know when
So you tear at your hair

And you scratch at your skin

You wanna run away, run away
Just get on the fucking train and leave today
And it doesn't matter where you spend the night
You just might end up somewhere in a fight, in a fight
Or caught in your room in a concrete shell
Fighting all alone, with yourself, with yourself
And you just wanna feel like a coin that's been tossed
In a wishing well, a wishing well
A wishing well, a wishing well
Well you're tossed in the air
And you fell and you fell
Through the dark blue waters

Where you cast your spell
Like you were just a wish that could turn out well

So you stand on the corner
Where the angels sit
And you think to yourself,
""This is it, this is it
This is all that I have
All I can stand
Is this air in my lungs
And this coin in my hand
That you tossed in the air
And I fell, and I fell
All the way to the bottom
Of the well, of the well.""
Like those soft little secrets

That you tell, that you tell
To yourself when you think
No one's listening too well

And the walls spin
And you're paper-thin
From the haze of the smoke
And the mescaline
The sweat of your brow
Under unmade sheets
In your ear with the noise
From the darkened streets
Where you ran far and wide
You screamed, you cried
You thought suicide was an alibi
But you were always a mess
You were always aloof

Yeah, it's awful, I guess
But it's the awful truth
It was true from the first
To the last words that she read

And she emerged from the dark
Like a ghost in my head
She said, ""I haven't forgot
Any words that you said
I just stare at the clocks
And I cry in my sleep
And I tear up your letters
And I burn them in heaps
And I gather the ashes
In that hole in the ground
Where we fell""",True,en
b03d2dcd-b21a-4adc-b82a-b6be1f00652d,Sometime Around Midnight,The Airborne Toxic Event,892fb2e4-0af4-42be-9e60-22898de51d32,alternative rock,Rock,The Airborne Toxic Event,Sometime Around Midnight,"And it starts sometime around midnight
Or at least that's when you lose yourself for a minute or two
As you stand under the bar lights
And the band plays some song
About forgetting yourself for a while
And the piano's this melancholy soundcheck to her smile
And that white dress she's wearing
You haven't seen her for a while

But you know that she's watching
She's laughing, she's turning
She's holding her tonic like a crux
The room's suddenly spinning
She walks up and asks how you are
So you can smell her perfume
You can see her lying naked in your arms

And so there's a change in your emotions
And all of these memories come rushing
Like feral waves to your mind
Of the curl of your bodies
Like two perfect circles entwined
And you feel hopeless, and homeless
And lost in the haze of the wine

Then she leaves with someone you don't know
But she makes sure you saw her
She looks right at you and bolts
As she walks out the door
Your blood boiling, your stomach in ropes
Oh, and your friends say, ""What is it?
You look like you've seen a ghost""

Then you walk under the streetlights
And you're too drunk to notice
That everyone is staring at you
You just don't care what you look like
The world is falling 'round you

You just have to see her
You just have to see her
You just have to see her
You just have to see her
You just have to see her

You know that she'll break you in two",True,en
0f5f61d0-9226-4112-82fa-d05987b6c1f6,Hollywood,The Cranberries,c98d40fd-f6cf-4b26-883e-eaa515ee2851,"alternative rock, alternative-rock",Rock,The Cranberries,Hollywood,"Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh

I've got a picture in my head, in my head
It's me and you, we are in bed, we are in bed
You'll always be there when I call, when I call
You'll always be there most of all, all, all, all

This is not Hollywood, like I understood
Is not Hollywood, like, like, like
This is not Hollywood, like I understood
Is not Hollywood, like, like, like
Runaway, runaway, is there anybody there?
Runaway, runaway, is there anybody there?
Get away, get away, get away-ay-ay-ay-ay-ay-ay
Get away, get away, get away-ay-ay-ay-ay-ay-ay
Ooh-oh-oh-oh, oohh-oh-oh-oh-oh
Ooh-oh-oh-oh, oohh-oh-oh-oh-oh

I've got a picture in my room, in my room
I will return there I presume should be soon
The greatest irony of all, shoot the wall
It's not so glamorous at all, all, all, all

This is not Hollywood, like I understood
Is not Hollywood, like, like, like
This is not Hollywood, like I understood
Is not Hollywood, like, like, like
Runaway, runaway, is there anybody there?
Runaway, runaway, is there anybody there?
Get away, get away, get away-ay-ay-ay-ay-ay-ay
Get away, get away, get away-ay-ay-ay-ay-ay-ay
Ooh-oh-oh-oh, oohh-oh-oh-oh-oh
Ooh-oh-oh-oh, oohh-oh-oh-oh-oh

This is not Hollywood (runaway)
This is not Hollywood
Like, like (runaway)
Like, like (runaway)
Like, like (runaway)
Like, like (runaway)
Like, like (runaway)
Like, like (runaway)
Like, like (runaway)
Like, like (runaway)
Like, like (runaway)
Like, uh...",True,en
0c62a275-cd0a-490e-b073-eed0a1f0fa97,Animal Instinct,The Cranberries,c98d40fd-f6cf-4b26-883e-eaa515ee2851,"alternative rock, alternative-rock",Rock,The Cranberries,Animal Instinct,"Suddenly, something has happened to me
As I was having my cup of tea
Suddenly, I was feeling depressed
I was utterly and totally stressed
Do you know you made me cry? (Woah-oh)
Do you know you made me die?

And the thing that gets to me (thing that gets to me)
Is you'll never really see (never really see)
And the thing that freaks me out (thing that freaks me out)
Is I'll always be in doubt (always be in)

It is the lovely thing that we have
It is the lovely thing that we
It is the lovely thing
The animal, the animal instinct

So take my hands and come with me
We will change reality
So take my hands and we will pray
They won't take you away
They will never make me cry, no-oh
They will never make me die

And the thing that gets to me (thing that gets to me)
Is you'll never really see (never really see)
And the thing that freaks me out (thing that freaks me out)
Is I'll always be in doubt (always be in)

The animal, the animal
The animal instinct in me
It's the animal, the animal
The animal instinct in me
It's the animal, it's the animal
It's the animal instinct in me
It's the animal, it's the animal
It's the animal instinct in me

The animal, the animal
The animal instinct in me
It's the animal, it's the animal
It's the animal instinct in me",True,en
d8d054f4-ee08-42aa-8029-626a02f74413,Joe,The Cranberries,c98d40fd-f6cf-4b26-883e-eaa515ee2851,"rock, alternative rock, punk, alternative-rock, rock_alternative rock",Rock,The Cranberries,Joe,"There was a time, I was so lonely (away)
Remember the time, It was a Friday (away)
You made me feel fine, We did it my way (away)
I sat on your knees, every Friday (away)

(We walked in fields of golden hay)
I still recall you
(We walked in fields of golden hay)
I see you in the summer

Joe
Joe

I sat on your chair by the fire. (away)
Transfixed in a stare taking me higher (away)
Precious years to remember (away)
Childhood fears I surrender (away)

(We walked in fields of golden hay)
I still recall you
(We walked in fields of golden hay)
I see you in the summer

Joe
Joe",True,en
85c09703-d521-4259-8b32-461db1a9577a,When You’re Gone (acoustic version),The Cranberries,c98d40fd-f6cf-4b26-883e-eaa515ee2851,"alternative rock, indie, alternative-rock",Rock,The Cranberries,When You're Gone (Acoustic Version),"Hold onto love
That is what I do
Now that I've found you
And from above
Everything's stinking
They're not around you

And in the night
I could be helpless
I could be lonely
Sleeping without you

And in the day
Everything's complex
There's nothing simple
When I'm not around you

But I miss you when you're gone
That is what I do
Hey, baby
And it's going to carry on
That is what I knew
Hey, baby

Do-be-da, do-be-da
Do-be-da, do-be-da

Hold onto my hands
I feel I'm sinking
Sinking without you
And to my mind
Everything's stinking
Stinking without you

And in the night
I could be helpless
I could be lonely
Sleeping without you

And in the day
Everything's complex
There's nothing simple
When I'm not around you

And miss you when you're gone
That is what I do
Hey, baby
And it's going to carry on
That is what I knew
Hey, baby

Do-be-da, do-be-da
Do-be-da, do-be-da

Hey, baby

Do-be-da, do-be-da
Do-be-da, do-be-da

Hey, baby",True,en
74ea1127-9821-466f-89bd-4d3b302835c8,Animal Instinct (acoustic version),The Cranberries,c98d40fd-f6cf-4b26-883e-eaa515ee2851,"alternative rock, indie, alternative-rock",Rock,The Cranberries,Animal Instinct (Acoustic Version),"Suddenly something has happened to me
As I was having my cup of tea
Suddenly I was feeling depressed
I was utterly and totally stressed
Do you know you made me cry
Do you know you made me die

And the thing that gets to me
Is you'll never really see
And the thing that freaks me out
Is I'll always be in doubt
It is a lovely thing that we have
It is a lovely thing that we
It is a lovely thing, the animal
The animal instinct

So take my hands and come with me
We will change reality
So take my hands and we will pray
They won't take you away
They will never make me cry, no
They will never make me die

And the thing that gets to me
Is you'll never really see
And the thing that freaks me out
Is I'll always be in doubt

The animal, the animal, the animal instinct in me
It's the animal, the animal, the animal instinct in me
It's the animal, it's the animal, it's the animal instinct in me
It's the animal, it's the animal, it's the animal instinct in me

The animal, the animal, the animal instinct in me
It's the animal, the animal, the animal instinct in me
It's the animal, it's the animal, it's the animal instinct in me
It's the animal, it's the animal, it's the animal instinct in me",True,en
12de7f42-eff2-43a9-b8b4-3dccd9433f0c,Different World,Uriah Heep,f1548c5b-329e-4036-921c-02213a04b525,hard rock,Rock,Uriah Heep,Different World,"You can't stop a man from learning
I could write the book of love
Captured moments there
Between me and you
Then I had the thought of leavin'
It was a voice inside my head
Telling me I got to have the strength
To see it through

And I know it's
Gonna break your heart
And I know it's
Gonna break your heart

I'm living in a different world
And as I slip away
I see you fade to black and white
I'm living in a different world
With all my hopes and dreams
I drift off in the night

I'm alone but I'm not lonely
I found something that I never had
Laying back in the easy chair

Is not the life for me
You think I'm your one and only
But you gamble with a restless man
In the end I've found the way
That we can both be free

I'm living in a different world
And as I slip away
I see you fade to black and white
I'm living in a different world
With all my hopes and dreams
I disappear into the night

I'm living in a different world
And as I slip away
I see you fade to black and white
I'm living in a different world
With all my hopes and dreams
I'm living in a different world
And as I slip away
I'm living in a different world
With all my hopes and dreams

I disappear into the night",True,en
19e541a5-3e9c-48bd-bf2c-2deec269f260,Universal Wheels,Uriah Heep,f1548c5b-329e-4036-921c-02213a04b525,hard rock,Rock,Uriah Heep,Universal Wheels,"(Natures retalliation)

All the fields are
Smoke and flame, fire in the sky
It's a state of emergency
Much more than meets the eye
Just hide away your tears
There are many more hidden fears
As the universal wheels
Go round n' round n' round

Rivers of pollution
Taking life from living things
Running out of oxygen
There is no way to win
We ignore the signs of nature
Got to learn to live beside her
As the universal wheels

Go round n' round n' round

Better take good care of
All the things you say and do
Round n' round n' round ...
Look out for the warning sign
Now it's up to you

There's a mighty eight point six
Waiting in the ground
When she opens up
This world will humble to the sound
There is only one real power
Creating life by the hour
See the universal wheels
See the universal wheels
See the universal wheels
Go round n' round n' round ...",True,en
49690ba8-3fa1-49b7-8186-f9f4a5161d18,The Easy Road,Uriah Heep,f1548c5b-329e-4036-921c-02213a04b525,hard rock,Rock,Uriah Heep,The Easy Road,"If you're looking for a place
You can fly together
And you're really afraid of
What you're leaving behind
Take the easiest road
But take care my brother
For you'll never find peace
With a troubled mind

Far better to love each other
Than to worry so deeply
¡®bout the place you're in
And far better to kiss her softly
Than lookin' back on a love
You'll never have again

Time's as fickle as
The sky in winter
And two hearts always
Were better than one
Love has the wings
Of a tireless angel
She'll stay beside you
Till the day is done

La la la la la ...

Far better to love each other
Than to worry so deeply
About the place you're in
And far better to kiss her softly
Than lookin' back on a love
You'll never have again

You'll never have again
No no no, never again
You'll never have again",True,en
9a9260c4-d937-4923-9955-328ced938133,Wonderworld,Uriah Heep,f1548c5b-329e-4036-921c-02213a04b525,hard rock,Rock,Uriah Heep,Wonderworld,"We freely speak of dreams
We marvel at what they conceal
But in my wonderworld
Each sleeping vision is so real
So I believe and hope
That all the things I see
May one day bring
Such truth and peace
As we can feel

Free from this waking world
Deep in sleep's mystery
My will is free to wander
Free to wander carelessly
At times it's not so far
From what we call reality
And at times I know I wonder
If it all could come true

Oh, mr. wonderworld
Don't be afraid

'Cause dreams were made
Were made to dim the light
The torment day can bring
And leave you free
To laugh aloud and hear
Your heart bells ring
Oh, oh, mr. wonderworld
Wonderworld

Oh, mr. wonderworld
Don't be afraid
'Cause your dreams were made
They were made to dim the light
The torment day can bring
And leave you free
To laugh aloud and hear
Your heart bells ring
Oh, oh, mr. wonderworld
Mr. wonderworld
Mr. wonderworld",True,en
1ef16902-1cd8-4cef-aca9-651921a5d6d6,Between Two Worlds,Uriah Heep,f1548c5b-329e-4036-921c-02213a04b525,hard rock,Rock,uriah heep,between two worlds,"You're not the only one
Amongst the saints and sinners
There are those that we can see
And those no longer with us
To take that walk again
With someone you were close to
On stage in the other world tonight

And there are many
Who will say it's speculation
We need to focus on
The sleeping generation
The healing vision
That extends beyond the pain
Will take you there and back again

I can remember
You were no stranger
As you came to me
Dreamers walking
And in that moment
Between two worlds
I saw the furthest star
Exploding all around you

And through the journey
You spoke in silence
And you made it clear
Walk in peace now
Then you touched me
Revealing all upon your way
Inside the burning fountain of timeOf time ...

A time so real as the one
We share each day
The same dimension
Just a heartbeat away
In every part of you
There's so much exploration
Out on the edge of space and time",True,en
